Year,CountryOrigin,CountryOriginISO,CountryAsylum,CountryAsylumISO,Female0-4,Female5-11,Female12-17,Female18-59,Female60,FemaleOther,FemaleTotal,Male0-4,Male0-4,Male5-11,Male12-17,Male18-59,Male60,MaleOther,Total
2022,Iran (Islamic Rep. of),IRN,Australia,AUS,17,28,25,163,9,0,242,7,43,19,270,0,7,346,16332
2022,Iraq,IRQ,Australia,AUS,0,0,0,12,0,0,12,0,0,0,60,0,0,60,5436
2022,Israel,ISR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2022,Italy,ITA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2022,Jamaica,JAM,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Jordan,JOR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334
2022,Japan,JPN,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2022,Kazakhstan,KAZ,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Kenya,KEN,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472
2022,Kyrgyzstan,KGZ,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2022,Kiribati,KIR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2022,Rep. of Korea,KOR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382
2022,Dem. People's Rep. of Korea,PRK,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2022,Kuwait,KWT,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2022,Lao People's Dem. Rep.,LAO,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
2022,Liberia,LBR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2022,Libya,LBY,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209
2022,Lebanon,LBN,Australia,AUS,0,5,0,6,0,0,11,0,0,0,6,0,0,6,1545
2022,Sri Lanka,LKA,Australia,AUS,0,5,5,13,0,0,23,0,5,0,39,0,0,44,7310
2022,"China, Macao SAR",MAC,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,North Macedonia,MKD,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2022,Rep. of Moldova,MDA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Maldives,MDV,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2022,Mexico,MEX,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2022,Malaysia,MYS,Australia,AUS,0,0,0,5,0,0,5,0,0,0,0,0,0,0,19168
2022,Mongolia,MNG,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
2022,Morocco,MAR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2022,Mozambique,MOZ,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Mauritius,MUS,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
2022,Myanmar,MMR,Australia,AUS,0,0,5,15,5,0,25,0,5,0,28,0,0,33,1724
2022,Nepal,NPL,Australia,AUS,0,0,0,0,0,0,0,0,0,0,5,0,0,5,901
2022,Nigeria,NGA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828
2022,Nauru,NRU,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2022,New Zealand,NZL,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2022,Oman,OMN,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Pakistan,PAK,Australia,AUS,0,0,0,0,0,0,0,0,0,0,38,0,0,38,7549
2022,Peru,PER,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
2022,Philippines,PHL,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676
2022,Papua New Guinea,PNG,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209
2022,Poland,POL,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2022,Portugal,PRT,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Romania,ROU,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,South Africa,ZAF,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525
2022,Russian Federation,RUS,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2022,Rwanda,RWA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
2022,El Salvador,SLV,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2022,Saudi Arabia,SAU,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
2022,Singapore,SGP,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2022,Sierra Leone,SLE,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
2022,Solomon Islands,SLB,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588
2022,Somalia,SOM,Australia,AUS,12,0,0,30,0,0,42,7,6,0,27,0,0,40,809
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2022,Viet Nam,VNM,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026
2022,South Sudan,SSD,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2022,Stateless,XXA,Australia,AUS,0,9,5,9,0,0,23,5,5,5,32,0,0,47,5766
2022,Sudan,SDN,Australia,AUS,0,0,0,0,0,0,0,0,0,0,25,0,0,25,943
2022,Eswatini,SWZ,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2022,Sweden,SWE,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Syrian Arab Rep.,SYR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,5,0,0,5,617
2022,United Rep. of Tanzania,TZA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2022,Thailand,THA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266
2022,Tibetan,TIB,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Timor-Leste,TLS,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644
2022,Tonga,TON,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328
2022,Tunisia,TUN,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Türkiye,TUR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334
2022,United Arab Emirates,ARE,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Uganda,UGA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
2022,Unknown ,UNK,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591
2022,Ukraine,UKR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029
2022,Uruguay,URY,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,United States of America,USA,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2022,Uzbekistan,UZB,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2022,Vanuatu,VUT,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583
2022,Venezuela (Bolivarian Republic of),VEN,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504
2022,Samoa,WSM,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
2022,Yemen,YEM,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
2022,Zambia,ZMB,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2022,Zimbabwe,ZWE,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465
2022,Afghanistan,AFG,Austria,AUT,0,0,0,0,0,917,917,0,0,0,0,0,6502,6502,52701
2022,Albania,ALB,Austria,AUT,0,0,0,0,0,12,12,0,0,0,0,0,12,12,73
2022,Algeria,DZA,Austria,AUT,0,0,0,0,0,15,15,0,0,0,0,0,196,196,238
2022,Angola,AGO,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2022,Egypt,EGY,Austria,AUT,0,0,0,0,0,35,35,0,0,0,0,0,344,344,600
2022,Armenia,ARM,Austria,AUT,0,0,0,0,0,55,55,0,0,0,0,0,45,45,395
2022,Azerbaijan,AZE,Austria,AUT,0,0,0,0,0,22,22,0,0,0,0,0,43,43,216
2022,Burundi,BDI,Austria,AUT,0,0,0,0,0,21,21,0,0,0,0,0,40,40,79
2022,Benin,BEN,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022,Bangladesh,BGD,Austria,AUT,0,0,0,0,0,5,5,0,0,0,0,0,448,448,835
2022,Burkina Faso,BFA,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2022,Belarus,BLR,Austria,AUT,0,0,0,0,0,14,14,0,0,0,0,0,14,14,65
2022,Bosnia and Herzegovina,BIH,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2022,Chad,TCD,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,China,CHN,Austria,AUT,0,0,0,0,0,54,54,0,0,0,0,0,54,54,785
2022,Cameroon,CMR,Austria,AUT,0,0,0,0,0,16,16,0,0,0,0,0,57,57,266
2022,Congo,COG,Austria,AUT,0,0,0,0,0,6,6,0,0,0,0,0,6,6,90
2022,Dem. Rep. of the Congo,COD,Austria,AUT,0,0,0,0,0,24,24,0,0,0,0,0,43,43,392
2022,Colombia,COL,Austria,AUT,0,0,0,0,0,14,14,0,0,0,0,0,14,14,33
2022,Cuba,CUB,Austria,AUT,0,0,0,0,0,5,5,0,0,0,0,0,9,9,29
2022,Eritrea,ERI,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554
2022,Ethiopia,ETH,Austria,AUT,0,0,0,0,0,17,17,0,0,0,0,0,26,26,305
2022,Gabon,GAB,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Gambia,GMB,Austria,AUT,0,0,0,0,0,5,5,0,0,0,0,0,27,27,150
2022,United Kingdom of Great Britain and Northern Ireland,GBR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Georgia,GEO,Austria,AUT,0,0,0,0,0,118,118,0,0,0,0,0,172,172,613
2022,Ghana,GHA,Austria,AUT,0,0,0,0,0,6,6,0,0,0,0,0,16,16,38
2022,Guinea-Bissau,GNB,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Guatemala,GTM,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Guinea,GIN,Austria,AUT,0,0,0,0,0,5,5,0,0,0,0,0,15,15,149
2022,Cote d'Ivoire,CIV,Austria,AUT,0,0,0,0,0,8,8,0,0,0,0,0,0,0,53
2022,India,IND,Austria,AUT,0,0,0,0,0,186,186,0,0,0,0,0,7460,7460,7684
2022,Iran (Islamic Rep. of),IRN,Austria,AUT,0,0,0,0,0,315,315,0,0,0,0,0,526,526,8505
2022,Iraq,IRQ,Austria,AUT,0,0,0,0,0,284,284,0,0,0,0,0,811,811,11435
2022,Israel,ISR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2022,Jordan,JOR,Austria,AUT,0,0,0,0,0,26,26,0,0,0,0,0,67,67,178
2022,Kazakhstan,KAZ,Austria,AUT,0,0,0,0,0,5,5,0,0,0,0,0,13,13,126
2022,Kenya,KEN,Austria,AUT,0,0,0,0,0,8,8,0,0,0,0,0,0,0,25
2022,Kyrgyzstan,KGZ,Austria,AUT,0,0,0,0,0,10,10,0,0,0,0,0,14,14,141
2022,Kuwait,KWT,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2022,Liberia,LBR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Libya,LBY,Austria,AUT,0,0,0,0,0,10,10,0,0,0,0,0,61,61,221
2022,Lebanon,LBN,Austria,AUT,0,0,0,0,0,41,41,0,0,0,0,0,105,105,273
2022,Sri Lanka,LKA,Austria,AUT,0,0,0,0,0,6,6,0,0,0,0,0,21,21,104
2022,Mauritania,MRT,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,North Macedonia,MKD,Austria,AUT,0,0,0,0,0,15,15,0,0,0,0,0,29,29,61
2022,Rep. of Moldova,MDA,Austria,AUT,0,0,0,0,0,47,47,0,0,0,0,0,66,66,131
2022,Mali,MLI,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2022,Montenegro,MNE,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Mongolia,MNG,Austria,AUT,0,0,0,0,0,19,19,0,0,0,0,0,19,19,147
2022,Morocco,MAR,Austria,AUT,0,0,0,0,0,44,44,0,0,0,0,0,3922,3922,4021
2022,Myanmar,MMR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2022,Namibia,NAM,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Nepal,NPL,Austria,AUT,0,0,0,0,0,15,15,0,0,0,0,0,54,54,86
2022,Nicaragua,NIC,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Nigeria,NGA,Austria,AUT,0,0,0,0,0,54,54,0,0,0,0,0,152,152,664
2022,Pakistan,PAK,Austria,AUT,0,0,0,0,0,19,19,0,0,0,0,0,2004,2004,2445
2022,Philippines,PHL,Austria,AUT,0,0,0,0,0,8,8,0,0,0,0,0,0,0,27
2022,Russian Federation,RUS,Austria,AUT,0,0,0,0,0,355,355,0,0,0,0,0,481,481,7112
2022,Rwanda,RWA,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2022,Saudi Arabia,SAU,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,Senegal,SEN,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2022,Sierra Leone,SLE,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2022,Somalia,SOM,Austria,AUT,0,0,0,0,0,559,559,0,0,0,0,0,1695,1695,11601
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,Austria,AUT,0,0,0,0,0,39,39,0,0,0,0,0,57,57,507
2022,Viet Nam,VNM,Austria,AUT,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
2022,South Sudan,SSD,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Stateless,XXA,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
2022,Sudan,SDN,Austria,AUT,0,0,0,0,0,15,15,0,0,0,0,0,63,63,376
2022,Syrian Arab Rep.,SYR,Austria,AUT,0,0,0,0,0,2572,2572,0,0,0,0,0,14672,14672,91167
2022,United Rep. of Tanzania,TZA,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Thailand,THA,Austria,AUT,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2022,Tajikistan,TJK,Austria,AUT,0,0,0,0,0,24,24,0,0,0,0,0,27,27,318
2022,Turkmenistan,TKM,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2022,Togo,TGO,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2022,Tunisia,TUN,Austria,AUT,0,0,0,0,0,222,222,0,0,0,0,0,2256,2256,2496
2022,Türkiye,TUR,Austria,AUT,0,0,0,0,0,578,578,0,0,0,0,0,2286,2286,3620
2022,Uganda,UGA,Austria,AUT,0,0,0,0,0,9,9,0,0,0,0,0,0,0,46
2022,Unknown ,UNK,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5974
2022,Ukraine,UKR,Austria,AUT,0,0,0,0,0,60985,60985,0,0,0,0,0,28799,28799,90111
2022,United States of America,USA,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Uzbekistan,UZB,Austria,AUT,0,0,0,0,0,30,30,0,0,0,0,0,38,38,115
2022,Venezuela (Bolivarian Republic of),VEN,Austria,AUT,0,0,0,0,0,37,37,0,0,0,0,0,20,20,161
2022,Yemen,YEM,Austria,AUT,0,0,0,0,0,15,15,0,0,0,0,0,165,165,742
2022,Zambia,ZMB,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Zimbabwe,ZWE,Austria,AUT,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
2022,Afghanistan,AFG,Azerbaijan,AZE,51,67,43,298,8,0,467,38,80,67,498,26,0,709,1176
2022,Palestinian,PSE,Azerbaijan,AZE,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Iran (Islamic Rep. of),IRN,Azerbaijan,AZE,0,0,0,16,0,0,16,0,0,0,41,8,0,49,65
2022,Iraq,IRQ,Azerbaijan,AZE,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2022,Libya,LBY,Azerbaijan,AZE,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2022,Pakistan,PAK,Azerbaijan,AZE,0,0,15,30,0,0,45,0,0,11,36,0,0,47,92
2022,Russian Federation,RUS,Azerbaijan,AZE,9,25,25,78,9,0,146,6,33,20,98,12,0,169,315
2022,Syrian Arab Rep.,SYR,Azerbaijan,AZE,0,0,7,6,0,0,13,0,0,5,17,0,0,22,35
2022,Ukraine,UKR,Azerbaijan,AZE,0,6,5,45,0,2653,2709,8,9,0,9,0,2112,2138,4847
2022,Uzbekistan,UZB,Azerbaijan,AZE,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Yemen,YEM,Azerbaijan,AZE,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2022,Egypt,EGY,Bahrain,BHR,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Iraq,IRQ,Bahrain,BHR,0,15,18,109,18,0,160,0,19,22,123,23,0,187,347
2022,Jordan,JOR,Bahrain,BHR,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
2022,Syrian Arab Rep.,SYR,Bahrain,BHR,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Yemen,YEM,Bahrain,BHR,0,5,0,9,0,0,14,0,0,0,0,0,0,0,14
2022,Central African Rep.,CAF,Burundi,BDI,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7
2022,Dem. Rep. of the Congo,COD,Burundi,BDI,6537,9481,7560,19521,1202,0,44301,6882,9688,7565,18077,994,0,43206,87507
2022,Mali,MLI,Burundi,BDI,0,0,0,5,0,0,5,0,0,0,7,0,0,7,12
2022,South Africa,ZAF,Burundi,BDI,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2022,Rwanda,RWA,Burundi,BDI,24,100,87,249,28,0,488,46,79,85,265,70,0,545,1033
2022,Somalia,SOM,Burundi,BDI,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Uganda,UGA,Burundi,BDI,6,0,0,5,0,0,11,0,0,6,0,0,0,6,17
2022,Afghanistan,AFG,Belgium,BEL,0,0,0,0,0,2363,2363,0,0,0,0,0,13575,13575,15938
2022,Albania,ALB,Belgium,BEL,0,0,0,0,0,436,436,0,0,0,0,0,472,472,908
2022,Algeria,DZA,Belgium,BEL,0,0,0,0,0,111,111,0,0,0,0,0,253,253,364
2022,Angola,AGO,Belgium,BEL,0,0,0,0,0,138,138,0,0,0,0,0,132,132,270
2022,Egypt,EGY,Belgium,BEL,0,0,0,0,0,56,56,0,0,0,0,0,189,189,245
2022,Armenia,ARM,Belgium,BEL,0,0,0,0,0,405,405,0,0,0,0,0,430,430,835
2022,Azerbaijan,AZE,Belgium,BEL,0,0,0,0,0,107,107,0,0,0,0,0,135,135,242
2022,Burundi,BDI,Belgium,BEL,0,0,0,0,0,2176,2176,0,0,0,0,0,2525,2525,4701
2022,Benin,BEN,Belgium,BEL,0,0,0,0,0,57,57,0,0,0,0,0,76,76,133
2022,Bangladesh,BGD,Belgium,BEL,0,0,0,0,0,10,10,0,0,0,0,0,30,30,40
2022,Burkina Faso,BFA,Belgium,BEL,0,0,0,0,0,111,111,0,0,0,0,0,138,138,249
2022,Belarus,BLR,Belgium,BEL,0,0,0,0,0,135,135,0,0,0,0,0,155,155,290
2022,Brazil,BRA,Belgium,BEL,0,0,0,0,0,20,20,0,0,0,0,0,38,38,58
2022,Bosnia and Herzegovina,BIH,Belgium,BEL,0,0,0,0,0,62,62,0,0,0,0,0,62,62,124
2022,Bulgaria,BGR,Belgium,BEL,0,0,0,0,0,7,7,0,0,0,0,0,10,10,17
2022,Cambodia,KHM,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,8,8,18
2022,Central African Rep.,CAF,Belgium,BEL,0,0,0,0,0,37,37,0,0,0,0,0,55,55,92
2022,Chad,TCD,Belgium,BEL,0,0,0,0,0,36,36,0,0,0,0,0,54,54,90
2022,China,CHN,Belgium,BEL,0,0,0,0,0,510,510,0,0,0,0,0,643,643,1153
2022,Chile,CHL,Belgium,BEL,0,0,0,0,0,17,17,0,0,0,0,0,31,31,48
2022,Cameroon,CMR,Belgium,BEL,0,0,0,0,0,608,608,0,0,0,0,0,1098,1098,1706
2022,Congo,COG,Belgium,BEL,0,0,0,0,0,33,33,0,0,0,0,0,42,42,75
2022,Dem. Rep. of the Congo,COD,Belgium,BEL,0,0,0,0,0,1380,1380,0,0,0,0,0,1306,1306,2686
2022,Colombia,COL,Belgium,BEL,0,0,0,0,0,335,335,0,0,0,0,0,395,395,730
2022,Cuba,CUB,Belgium,BEL,0,0,0,0,0,15,15,0,0,0,0,0,20,20,35
2022,Czechia,CZE,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Djibouti,DJI,Belgium,BEL,0,0,0,0,0,237,237,0,0,0,0,0,182,182,419
2022,Dominican Rep.,DOM,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Ecuador,ECU,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,10,10,15
2022,Equatorial Guinea,GNQ,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Eritrea,ERI,Belgium,BEL,0,0,0,0,0,2192,2192,0,0,0,0,0,4229,4229,6421
2022,Ethiopia,ETH,Belgium,BEL,0,0,0,0,0,157,157,0,0,0,0,0,396,396,553
2022,Gabon,GAB,Belgium,BEL,0,0,0,0,0,30,30,0,0,0,0,0,31,31,61
2022,Gambia,GMB,Belgium,BEL,0,0,0,0,0,35,35,0,0,0,0,0,120,120,155
2022,Palestinian,PSE,Belgium,BEL,0,0,0,0,0,2017,2017,0,0,0,0,0,5860,5860,7877
2022,United Kingdom of Great Britain and Northern Ireland,GBR,Belgium,BEL,0,0,0,0,0,9,9,0,0,0,0,0,7,7,21
2022,Georgia,GEO,Belgium,BEL,0,0,0,0,0,329,329,0,0,0,0,0,619,619,948
2022,Ghana,GHA,Belgium,BEL,0,0,0,0,0,15,15,0,0,0,0,0,81,81,96
2022,Guinea-Bissau,GNB,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,16,16,21
2022,Guatemala,GTM,Belgium,BEL,0,0,0,0,0,52,52,0,0,0,0,0,81,81,133
2022,Guinea,GIN,Belgium,BEL,0,0,0,0,0,2576,2576,0,0,0,0,0,1924,1924,4500
2022,Haiti,HTI,Belgium,BEL,0,0,0,0,0,10,10,0,0,0,0,0,17,17,27
2022,Honduras,HND,Belgium,BEL,0,0,0,0,0,22,22,0,0,0,0,0,19,19,41
2022,Croatia,HRV,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2022,Hungary,HUN,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28
2022,Cote d'Ivoire,CIV,Belgium,BEL,0,0,0,0,0,238,238,0,0,0,0,0,273,273,511
2022,India,IND,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,23,23,28
2022,Iran (Islamic Rep. of),IRN,Belgium,BEL,0,0,0,0,0,873,873,0,0,0,0,0,1543,1543,2416
2022,Iraq,IRQ,Belgium,BEL,0,0,0,0,0,1624,1624,0,0,0,0,0,3200,3200,4824
2022,Israel,ISR,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
2022,Italy,ITA,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,5,5,10
2022,Jamaica,JAM,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
2022,Jordan,JOR,Belgium,BEL,0,0,0,0,0,47,47,0,0,0,0,0,109,109,156
2022,Japan,JPN,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Kazakhstan,KAZ,Belgium,BEL,0,0,0,0,0,51,51,0,0,0,0,0,54,54,105
2022,Kenya,KEN,Belgium,BEL,0,0,0,0,0,16,16,0,0,0,0,0,14,14,30
2022,Kyrgyzstan,KGZ,Belgium,BEL,0,0,0,0,0,82,82,0,0,0,0,0,50,50,132
2022,Dem. People's Rep. of Korea,PRK,Belgium,BEL,0,0,0,0,0,14,14,0,0,0,0,0,14,14,33
2022,Kuwait,KWT,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
2022,Lao People's Dem. Rep.,LAO,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
2022,Liberia,LBR,Belgium,BEL,0,0,0,0,0,21,21,0,0,0,0,0,35,35,56
2022,Libya,LBY,Belgium,BEL,0,0,0,0,0,79,79,0,0,0,0,0,213,213,292
2022,Lebanon,LBN,Belgium,BEL,0,0,0,0,0,120,120,0,0,0,0,0,214,214,334
2022,Sri Lanka,LKA,Belgium,BEL,0,0,0,0,0,90,90,0,0,0,0,0,163,163,253
2022,Lithuania,LTU,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Madagascar,MDG,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2022,Mauritania,MRT,Belgium,BEL,0,0,0,0,0,200,200,0,0,0,0,0,309,309,509
2022,North Macedonia,MKD,Belgium,BEL,0,0,0,0,0,137,137,0,0,0,0,0,157,157,294
2022,Rep. of Moldova,MDA,Belgium,BEL,0,0,0,0,0,384,384,0,0,0,0,0,387,387,771
2022,Mexico,MEX,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Mali,MLI,Belgium,BEL,0,0,0,0,0,67,67,0,0,0,0,0,109,109,176
2022,Malawi,MWI,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2022,Montenegro,MNE,Belgium,BEL,0,0,0,0,0,8,8,0,0,0,0,0,5,5,18
2022,Mongolia,MNG,Belgium,BEL,0,0,0,0,0,5,5,0,0,0,0,0,5,5,10
2022,Morocco,MAR,Belgium,BEL,0,0,0,0,0,189,189,0,0,0,0,0,416,416,605
